ENROLLMENT ID,ENROLLMENT STATE,PROVIDER TYPE CODE,PROVIDER TYPE TEXT,NPI,MULTIPLE NPI FLAG,CCN,ASSOCIATE ID,ORGANIZATION NAME,DOING BUSINESS AS NAME,INCORPORATION DATE,INCORPORATION STATE,ORGANIZATION TYPE STRUCTURE,ORGANIZATION OTHER TYPE TEXT,PROPRIETARY_NONPROFIT,ADDRESS LINE 1,ADDRESS LINE 2,CITY,STATE,ZIP CODE
O20181116001083,IN,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1487764759,N,151028,4486562659,"RAPHAEL HEALTH CENTER, INC",SHORTRIDGE HIGH SCHOOL,10/18/1994,IN,CORPORATION,,P,3401 N MERIDIAN ST,# 108,INDIANAPOLIS,IN,462084436
O20181119003234,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1912418310,N,921120,9234176363,OMNI FAMILY HEALTH,,1/9/1978,CA,CORPORATION,,N,355 CAMPUS DR,STE E,HANFORD,CA,932304376
O20181126000048,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1063945434,N,191007,1557639655,MERCY MEDICAL HEALTH CENTER,MERCY MEDICAL HEALTH CENTER,4/5/2017,LA,CORPORATION,,N,244 BOND ST,,JONESBORO,LA,712515334
O20181126003480,SC,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1740641919,N,421058,3870575855,TANDEM HEALTH SC,SUMTER FAMILY HEALTH CENTER,10/1/2018,SC,OTHER,501 (C) (3),N,370 S PIKE W,,SUMTER,SC,291502664
O20181130001418,VA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1366920530,N,491965,9638064850,VERNON J HARRIS EAST END COMMUNITY HEALTH CENTER,,3/15/1998,VA,CORPORATION,,N,1500 N LOMBARDY ST,,RICHMOND,VA,232201711
O20181130001999,AZ,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1346755295,N,031978,3971824442,CIRCLE THE CITY,"CIRCLE THE CITY MEDICAL RESPITE CENTER, DOWNTOWN CAMPUS",3/11/2008,AZ,CORPORATION,,N,210 S 12TH AVE,,PHOENIX,AZ,850073101
O20181130002328,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1003042698,N,191008,8628987682,SOUTHWEST LOUISIANA PRIMARY HEALTH CARE CENTER INC,EVANGELINE FAMILY MEDICINE CENTER,6/1/2013,LA,CORPORATION,,N,505 E LINCOLN RD,,VILLE PLATTE,LA,705863514
O20181203000208,TX,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1083194138,N,451024,4284542127,"BRAZOS VALLEY COMMUNITY ACTION AGENCY, INC.",HEALTH POINT TRINITY,2/17/1972,TX,CORPORATION,,N,315 PROSPECT DR,,TRINITY TEXAS,TX,758626202
O20181203002071,OH,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1841775830,N,361192,7113210949,ALLIANCE FAMILY HEALTH CENTER INC,,12/3/2015,OH,CORPORATION,,N,110 W CAMBRIDGE ST,,ALLIANCE,OH,446012943
O20181204002295,NJ,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1679945760,N,311942,9739179409,HENRY J AUSTIN HEALTH CENTER INC,,2/19/1986,NJ,CORPORATION,,N,314-316 EAST STATE STREET,,TRENTON,NJ,086081810
O20181205000996,WA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1295946101,N,941042,9638063217,COMMUNITY HEALTH ASSOCIATION OF SPOKANE,,9/8/1994,WA,CORPORATION,,N,914 W CARLISLE AVE,,SPOKANE,WA,992053309
O20181205002698,MN,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1972685568,N,241878,7911892849,HENNEPIN COUNTY,HEALTHCARE FOR THE HOMELESS,9/19/1989,MN,OTHER,GOVERNMENT,N,525 PORTLAND AVE,MC963,MINNEAPOLIS,MN,554151533
O20181205003228,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1619481348,N,921121,9234176363,OMNI FAMILY HEALTH,,1/9/1978,CA,CORPORATION,,N,3748 E SHIELDS AVE,,FRESNO,CA,937267028
O20181205003296,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1871005439,N,921122,9234176363,OMNI FAMILY HEALTH,,1/9/1978,CA,CORPORATION,,N,2505 MERCED ST,,FRESNO,CA,937211811
O20181205003397,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1184100364,N,921124,9234176363,OMNI FAMILY HEALTH,,1/9/1978,CA,CORPORATION,,N,6107 N 1ST ST,,FRESNO,CA,937105460
O20181205003446,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1205367646,N,921125,9234176363,OMNI FAMILY HEALTH,,1/9/1978,CA,CORPORATION,,N,4844 N 1ST ST,STE 104,FRESNO,CA,937260529
O20181206002557,KS,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1730669664,N,171884,9739447921,TURNER HOUSE CLINIC INC,VIBRANT HEALTH - ARGENTINE MS,8/9/1994,KS,OTHER,501C3,N,2123 RUBY AVE,,KANSAS CITY,KS,661062990
O20181206003540,AL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1346733821,N,011043,1658356308,"FRANKLIN PRIMARY HEALTH CENTER, INC.",FRANKLIN EVERGREEN FAMILY HEALTH CENTER,1/31/1975,AL,CORPORATION,,P,100 EDWINA ST,,EVERGREEN,AL,364013319
O20181207001065,WV,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1699260224,N,511161,2365348596,NEW RIVER HEALTH ASSOCIATION INC,INDEPENDENCE MIDDLE SCHOOL BASED HEALTH CENTER,10/27/1976,WV,CORPORATION,,N,800 INDEPENDENCE ROAD,,COAL CITY,WV,25823
O20181207001380,SC,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1538674254,N,421061,3274434220,"EAU CLAIRE COOPERATIVE HEALTH CENTER, INC.",CAYCE WEST COLUMBIA PRIMARY CARE,5/5/2015,SC,CORPORATION,,N,407 N BROWN ST,,WEST COLUMBIA,SC,291695710
O20181210000730,TX,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1255367090,N,451028,9830089796,EAST TEXAS COMMUNITY HEALTH SERVICES INC,,6/8/1987,TX,CORPORATION,,N,205 SHANDS DR,,LUFKIN,TX,759042713
O20181213000924,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1225149222,N,921123,5991861197,LAGUNA BEACH COMMUNITY CLINIC,,12/4/1985,CA,CORPORATION,,N,362 3RD ST,,LAGUNA BEACH,CA,926512307
O20181214001574,AZ,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1073091328,N,031980,6406759711,"HORIZON HEALTH AND WELLNESS, INC.",,,,CORPORATION,,N,115 W 2ND ST,,CASA GRANDE,AZ,851224406
O20181215000302,KS,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1063997377,N,171885,7911816392,COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS INC,COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS/PLEASANTON,11/20/2001,KS,CORPORATION,,N,11155 TUCKER RD,,PLEASANTON,KS,660758401
O20181216000008,GA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1083183180,N,111099,7810980794,CARECONNECT HEALTH INC,CARECONNECT CONVENIENT CARE,11/7/1980,GA,CORPORATION,,N,1424 N EXPRESSWAY,STE 121-123,GRIFFIN,GA,302231753
O20181217002111,KS,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1083199392,N,171886,7911816392,COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS INC,CHC/SEK ARMA CLINIC,11/20/2001,KS,CORPORATION,,N,601 E WASHINGTON ST,,ARMA,KS,667124001
O20181217003248,GA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1700360435,N,111101,7911811922,"ALBANY AREA PRIMARY HEALTH CARE, INC",AAPHC NORTHWEST FAMILY MEDICAL AND DENTAL CENTER,11/29/1979,GA,CORPORATION,,N,2403 OSLER CT,STE A,ALBANY,GA,317070205
O20181218000148,MD,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1174011563,N,211923,5092798298,MARYS CENTER FOR MATERNAL AND CHILD CARE INC,,10/21/1988,DC,CORPORATION,,N,344 UNIVERSITY BLVD W,,SILVER SPRING,MD,20901
O20181218000529,GA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1154891794,N,111100,7810980794,CARECONNECT HEALTH INC,CARECONNECT FAMILY PRACTICE,11/7/1980,GA,CORPORATION,,N,112 WEST 6TH AVENUE,UNIT B,BUENA VISTA,GA,31803
O20181220001772,NY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1780166645,N,571142,7113835380,OPEN DOOR FAMILY MEDICAL CENTER INC,,5/2/1975,NY,CORPORATION,,N,16 W BRIDGE ST,STE 4,SAUGERTIES,NY,124771428
O20181226000059,NY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1689947756,N,571145,6507830031,WHITNEY M YOUNG JR HEALTH CENTER INC,,5/11/2007,NY,CORPORATION,,N,676 CLINTON AVE,,ALBANY,NY,122062216
O20181226000207,NY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1942573027,N,571144,6507830031,WHITNEY M YOUNG JR HEALTH CENTER INC,,5/11/2007,NY,CORPORATION,,N,274 S PEARL ST,,ALBANY,NY,122021829
O20181226000237,FL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1417437872,N,681137,7214847995,MCR HEALTH INC,AMA WACHULA,4/11/1978,FL,CORPORATION,,N,508 S 6TH AVE,,WAUCHULA,FL,338733211
O20181226000587,NY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1023381100,N,571143,6507830031,WHITNEY M YOUNG JR HEALTH CENTER INC,,5/11/2007,NY,CORPORATION,,N,400 SHERIDAN AVE,,ALBANY,NY,122062920
O20181226001570,KS,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1336624527,N,171887,7911816392,COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS INC,COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS INC/FORT SCOTT MAIN CLINIC,11/20/2001,KS,CORPORATION,,N,2322 S MAIN ST,,FORT SCOTT,KS,667013026
O20181227002085,NY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1699256305,N,571146,6507830031,WHITNEY M YOUNG JR HEALTH CENTER INC,,5/11/2007,NY,CORPORATION,,N,1245 HILLSIDE DR,,WATERVLIET,NY,121892406
O20181227002284,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1235634486,N,191009,6204817828,IBERIA COMPREHENSIVE COMMUNITY HEALTH CENTER INC,VERNON PARISH COMMUNITY HEALTH CENTER,5/4/1994,LA,CORPORATION,,N,298 NOLAN TRACE PARKWAY,,LEESVILLE,LA,714463912
O20181227002456,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1437642345,N,921147,6507754488,COUNTY OF RIVERSIDE,MORENO VALLEY COMMUNITY HEALTH CENTER,,,OTHER,GOVERNMENTAL-FQHC CLINIC,N,23520 CACTUS AVE,,MORENO VALLEY,CA,925538906
O20181228000866,PA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1427533280,N,391123,9537064977,GREATER PHILADELPHIA HEALTH ACTION INC,,7/20/1970,PA,OTHER,501 (C) 3,N,1080 N DELAWARE AVENUE,,PHILADELPHIA,PA,191254330
O20181228001008,KY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1205305661,N,181103,9436301686,STERLING HEALTH SOLUTIONS INC,,6/25/2009,KY,CORPORATION,,N,133 SCHOOL DR,,CARLISLE,KY,403111052
O20181228001734,OH,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1831666965,N,361198,2668466012,NEIGHBORHOOD HEALTH CARE INCORPORATED,NEIGHBORHOOD FAMILY PRACTICE,8/20/1979,OH,CORPORATION,,N,16110 DETROIT AVE,,LAKEWOOD,OH,441073715
O20181231001613,DE,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1780165175,N,081820,4789668815,LA RED HEALTH CENTER INC,,7/15/2002,DE,CORPORATION,,N,26089 LONG NECK RD,,MILLSBORO,DE,19966
O20181231001928,OH,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1336624329,N,361194,7113210949,ALLIANCE FAMILY HEALTH CENTER INC,,12/3/2015,OH,CORPORATION,,N,1401 S ARCH AVE,,ALLIANCE,OH,446014288
O20190101000001,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1619456928,N,921110,7315218260,WHITE MEMORIAL COMMUNITY HEALTH CENTER,,10/23/2014,CA,CORPORATION,,N,1828 E CESAR E CHAVEZ AVE,STE 4100,LOS ANGELES,CA,900332400
O20190102001194,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1013406610,N,921106,4880584317,CAMARENA HEALTH,CAMARENA HEALTH-YOSEMITE AVE,7/21/1978,CA,CORPORATION,,N,441 E YOSEMITE AVE,,MADERA,CA,936383604
O20190102001534,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1518402502,N,921132,1658264684,"MISSION CITY COMMUNITY NETWORK, INC.",,9/6/1989,CA,CORPORATION,,N,14357 7TH ST,,VICTORVILLE,CA,923954209
O20190102002074,NY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1760747521,N,571147,7214178326,"THE CHAUTAUQUA CENTER, INC",,8/19/2010,NY,CORPORATION,,N,1134 CENTRAL AVE,,DUNKIRK,NY,140483423
O20190103000841,OH,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1952887994,N,361195,9234049990,HOPEWELL HEALTH CENTERS INC,,12/2/1985,OH,CORPORATION,,N,10595 STATE ROUTE 550,,VINCENT,OH,457845650
O20190103001708,TX,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1790250686,N,451032,5395802151,CENTRAL TEXAS COMMUNITY HEALTH CENTERS,COMMUNITYCARE,11/25/2003,TX,OTHER,"NON-PROFIT, TAX EXEMPT 501(C)3",N,3154 HIGHWAY 71 E,,DEL VALLE,TX,786172585
O20190103001914,MO,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1184195281,N,261163,6709871007,BIG SPRINGS MEDICAL ASSOCIATION,DONIPHAN FAMILY CLINIC,2/6/1975,MO,CORPORATION,,N,109 LEROUX ST,,DONIPHAN,MO,639351038
O20190103003004,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1215417563,N,191010,2163514100,NO/AIDS TASK FORCE,CRESCENTCARE ELYSIAN FIELDS,9/8/1986,LA,CORPORATION,,N,1631 ELYSIAN FIELDS AVE,,NEW ORLEANS,LA,701178208
O20190104001780,KY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1538643036,N,181102,5890961593,HEALTHFIRST BLUEGRASS INC,,7/11/2011,KY,CORPORATION,,N,1060 GOODWIN DR,STE 110,LEXINGTON,KY,405053824
O20190107002668,AZ,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1518444009,N,031981,2365348091,MARANA HEALTH CENTER INC,MHC ORO VALLEY PEDIATRICS,9/24/1957,AZ,CORPORATION,,N,1856 E INNOVATION PARK DR,,ORO VALLEY,AZ,857551963
O20190107003042,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1114498540,N,781918,1557270139,PCC COMMUNITY WELLNESS CENTER,PCC PARKSIDE FAMILY HEALTH CENTER,4/14/1992,IL,CORPORATION,,N,115 N PARKSIDE AVE,FL 1,CHICAGO,IL,606443040
O20190108002875,AR,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1285105957,N,041953,5193785590,"MAINLINE HEALTH SYSTEMS, INC",,1/10/1986,AR,CORPORATION,,N,505 SYCAMORE ST,,RISON,AR,71665
O20190108003097,MO,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1790257921,N,261164,1951206754,COMPASS HEALTH INC,,11/26/1974,MO,CORPORATION,,N,2000 N GAINES DR,,CLINTON,MO,647351132
O20190108004144,FL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1033601794,N,681139,9638165806,ESCAMBIA COMMUNITY CLINICS INC,,1/1/1990,FL,CORPORATION,,N,4435 HIGHWAY 90,HIGHWAY 90 PEDIATRICS,PACE,FL,325712066
O20190109000481,MI,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1275003766,N,231137,2466369046,GREAT LAKES BAY HEALTH CENTERS,GREAT LAKES BAY HEALTH CENTERS WASHINGTON ELEMENTARY,11/1/1968,MI,CORPORATION,,N,1821 MCKINLEY ST,RM 314,BAY CITY,MI,487086735
O20190109001688,WA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1407067317,N,941043,9638063217,COMMUNITY HEALTH ASSOCIATION OF SPOKANE,CHAS SOUTHGATE,9/8/1994,WA,CORPORATION,,N,5620 S REGAL,SUITE 11,SPOKANE,WA,99223
O20190110000163,CT,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1457822934,N,071938,0547169138,COMMUNITY HEALTH CENTER INC,,5/1/1972,CT,CORPORATION,,N,22 5TH ST,,STAMFORD,CT,069055030
O20190111000281,IN,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1801368188,N,151030,8921314196,ASPIRE INDIANA HEALTH INC,ASPIRE INDIANA HEALTH -DEHAVEN,6/25/2015,IN,CORPORATION,,N,2020 BROWN ST,,ANDERSON,IN,460164218
O20190114001876,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1831624493,N,921139,4385533579,SAC HEALTH SYSTEM,SAC HEALTH SYSTEM INDIO CLINIC,,,CORPORATION,,N,82934 CIVIC CENTER DR,,INDIO,CA,922014308
O20190116000481,OH,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1376012393,N,361196,1951395086,OHIO NORTH EAST HEALTH SYSTEMS INC,,2/23/1989,OH,CORPORATION,,N,2642 STATE ROUTE 5,,CORTLAND,OH,444109393
O20190116001366,OR,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1932674801,Y,931001,6103803259,"CENTRAL CITY CONCERN, INC.",,9/12/1978,OR,CORPORATION,,N,12121 E BURNSIDE ST,,PORTLAND,OR,972163737
O20190116002211,KS,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1851876163,N,171888,7911816392,COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS INC,COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS/WALK IN CARE FORT SCOTT,11/20/2001,KS,CORPORATION,,N,1624 S NATIONAL AVE,,FORT SCOTT,KS,667012645
O20190117000350,TX,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1407213085,N,451051,7911969092,LEGACY COMMUNITY HEALTH SERVICES INC,,1/25/1982,TX,CORPORATION,,N,5515 SOUTH LOOP E,,HOUSTON,TX,770331603
O20190123000166,PA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1730227307,N,391124,9537299730,MULTI-CULTURAL HEALTH EVALUATION DELIVERY SYSTEMS INC,,7/27/1977,PA,CORPORATION,,N,2928 PEACH ST,,ERIE,PA,165081843
O20190123001482,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1710450929,N,921111,3870579816,SHASTA COMMUNITY HEALTH CENTER,SHASTA COMMUNITY MATERNITY CENTER,,,CORPORATION,,N,1900 RAILROAD AVE,,REDDING,CA,960011802
O20190123002798,MS,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1023586609,N,251083,4183533235,"CENTRAL MISSISSIPPI CIVIC IMPROVEMENT ASSOCIATION, INC",,10/6/1970,MS,OTHER,INCORPORATED,N,417 PALESTINE ST,,RAYMOND,MS,391547618
O20190123004354,NY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1356406136,N,571150,4082800305,NEW YORK CITY HEALTH AND HOSPITALS CORPORATION,SPRINGFIELD COMMUNITY HEALTH CENTER,7/1/1970,NY,OTHER,GOVERNMENT AGENCY,N,134-64 SPRINGFIELD BOULEVARD,,SPRINGFIELD GARDENS,NY,114131459
O20190124000601,ME,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1568125011,N,201940,9638135858,BUCKSPORT REGIONAL HEALTH CENTER,,7/13/1973,ME,CORPORATION,,N,37 COMMERCE PARK,,ELLSWORTH,ME,046053383
O20190124002628,NY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1326519612,N,571148,7911896485,HASC DIAGNOSTIC &TREATMENT CENTER INC,RAMBAM FAMILY HEALTH CENTER,10/6/2000,NY,CORPORATION,,N,1122 CHESTNUT AVE,,BROOKLYN,NY,11230
O20190124003709,TX,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1629577416,N,451039,6204977127,"STEPHEN F AUSTIN COMMUNITY HEALTH CENTER,INC",PEARLAND FAMILY HEALTH CENTER,5/12/2008,TX,CORPORATION,,N,2552 BROADWAY ST,STE 102,PEARLAND,TX,775814904
O20190124003745,MT,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1942450432,N,271837,8820246077,BIGHORN VALLEY HEALTH CENTER INCORPORATED,ONE HEALTH-CENTRAL MONTANA HEALTH DISTRICT,9/2/2010,MT,CORPORATION,,N,311 W MAIN ST,,LEWISTOWN,MT,594572770
O20190125000400,NJ,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1699089847,N,311941,9335040419,"COMMUNITY HEALTH CARE, INC.",COMPLETECARE HEALTH NETWORK,12/29/1986,NJ,CORPORATION,,N,1255 LANDIS AVENUE UNIT 1,,VINELAND,NJ,083603423
O20190125002879,WV,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1750868675,N,511173,7810806577,"WIRT COUNTY HEALTH SERVICES ASSOCIATION, INC",PARKERSBURG FAMILY CARE WESTBROOK,7/17/1978,WV,CORPORATION,,N,2121 7TH ST,,PARKERSBURG,WV,261013803
O20190128001435,TX,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1881101483,N,451040,6204977127,"STEPHEN F AUSTIN COMMUNITY HEALTH CENTER,INC",COMMUNITY HEALTH NETWORK CHILDREN'S CLINIC,5/12/2008,TX,CORPORATION,,N,2360 GULF FWY S,# 100C,LEAGUE CITY,TX,775736448
O20190128003164,OH,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1093282733,N,361197,4789760216,MUSKINGUM VALLEY HEALTH CENTERS,,4/9/2007,OH,CORPORATION,,N,440 BROWNS LN,,COSHOCTON,OH,438122044
O20190128003381,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1932624962,N,051958,1153361886,"HEALTH AND LIFE ORGANIZATION, INC.",SACRAMENTO COMMUNITY CLINIC - B. TERI BURNS CLINIC,,,CORPORATION,,N,3301 FONG RANCH RD,,SACRAMENTO,CA,958341719
O20190129000774,WA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1538643853,N,941044,9436044781,PENINSULA COMMUNITY HEALTH SERVICES,,1/1/1987,WA,CORPORATION,,N,627 W FRANKLIN ST,,SHELTON,WA,985843504
O20190131000173,NY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1356406136,N,571164,4082800305,NEW YORK CITY HEALTH AND HOSPITALS CORPORATION,RIDGEWOOD COMMUNICARE CENTER,7/1/1970,NY,OTHER,GOVERNMENT AGENCY,N,769 ONDERDONK AVE,,RIDGEWOOD,NY,113853711
O20190131000412,NY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1063577831,N,571163,4082800305,NEW YORK CITY HEALTH AND HOSPITALS CORPORATION,BUSHWICK EDUCATIONAL CAMPUS,7/1/1970,NY,OTHER,GOVERNMENT AGENCY,N,400 IRVING AVE,,BROOKLYN,NY,112375938
O20190131001112,AZ,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1811465966,N,031982,4587634472,UNITED COMMUNITY HEALTH CENTER - MARIA AUXILIADORA INC,UCHC AT LA POSADA,9/1/1983,AZ,CORPORATION,,N,670 S PARK CENTRE AVE,,GREEN VALLEY,AZ,856142132
O20190131001513,MS,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1033687611,N,251086,4183533235,"CENTRAL MISSISSIPPI CIVIC IMPROVEMENT ASSOCIATION, INC",,10/6/1970,MS,OTHER,INCORPORATED,N,14050 HIGHWAY 18,,RAYMOND,MS,391549795
O20190131001634,NY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1356406136,N,571172,4082800305,NEW YORK CITY HEALTH AND HOSPITALS CORPORATION,VANDERBILT AVENUE HEALTH CENTER,7/1/1970,NY,OTHER,GOVERNMENT AGENCY,N,155 VANDERBILT AVE,,STATEN ISLAND,NY,103042604
O20190131002127,NY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1356406136,N,571161,4082800305,NEW YORK CITY HEALTH AND HOSPITALS CORPORATION,,7/1/1970,NY,OTHER,GOVERNMENT AGENCY,N,114-02 GUY BREWER BOULEVARD,,JAMAICA,NY,114341234
O20190131002263,MN,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1679044788,N,241885,7911892849,HENNEPIN COUNTY,PEOPLE SERVING PEOPLE,9/19/1989,MN,OTHER,GOVERNMENT,N,614 S 3RD ST,,MINNEAPOLIS,MN,554151104
O20190131002744,NY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1356406136,N,571173,4082800305,NEW YORK CITY HEALTH AND HOSPITALS CORPORATION,PARSONS COMMUNITY HEALTH CENTER,7/1/1970,NY,OTHER,GOVERNMENT AGENCY,N,9037 PARSONS BLVD,,JAMAICA,NY,114326032
