hc_id,year,hc_type,HealthCenterName,AK
'131,2008,fqhc,TANANA CHIEFS CONFERENCE,OR
'1393,2007,fqhc,Tanana Chiefs Conference,SC
'0423590,2019,fqhc,TANDEM HEALTH SC,AL
'0423590,2018,fqhc,TANDEM HEALTH SC,CA
'051030,2019,fqhc,TCA HEALTH INC.,AR
'051030,2018,fqhc,TCA HEALTH INC.,CA
'051030,2017,fqhc,TCA HEALTH INC.,CO
'051030,2016,fqhc,TCA HEALTH INC.,GA
'051030,2015,fqhc,TCA HEALTH INC.,IL
'051030,2014,fqhc,TCA HEALTH INC.,LA
'051030,2013,fqhc,TCA HEALTH INC.,MH
'051030,2012,fqhc,TCA HEALTH INC.,MT
'051030,2011,fqhc,TCA HEALTH INC.,NE
'1730,2010,fqhc,TCA Health Inc.,NY
'612,2009,fqhc,TCA Health Inc.,OK
'583,2008,fqhc,TCA Health Inc.,PA
'060180,2019,fqhc,TECHE ACTION BOARD INC.,AR
'060180,2018,fqhc,TECHE ACTION BOARD INC.,CA
'060180,2017,fqhc,TECHE ACTION BOARD INC.,CT
'060180,2016,fqhc,TECHE ACTION BOARD INC.,GA
'060180,2015,fqhc,TECHE ACTION BOARD INC.,IN
'060180,2014,fqhc,TECHE ACTION BOARD INC.,MA
'060180,2013,fqhc,TECHE ACTION BOARD INC.,MI
'060180,2012,fqhc,TECHE ACTION BOARD INC.,NC
'060180,2011,fqhc,TECHE ACTION BOARD INC.,NH
'2101,2010,fqhc,TECHE ACTION BOARD INC.,NY
'986,2009,fqhc,TECHE ACTION BOARD INC.,OR
'947,2008,fqhc,TECHE ACTION BOARD INC.,PR
'1483,2007,fqhc,"Teche Action Board, Inc.",SC
'1576,2005,fqhc,"Teche Action Board, Inc.",VA
'1626,2004,fqhc,"Teche Action Board, Inc.",WV
'2808,2006,fqhc,Teche Action Clinic,TX
'06E00501,2019,fqhc,TEJAS HEALTH CARE,AZ
'06E00501,2018,fqhc,TEJAS HEALTH CARE,CA
'06E00501,2017,fqhc,TEJAS HEALTH CARE,CT
'06E00501,2016,fqhc,TEJAS HEALTH CARE,HI
'06E00501,2015,fqhc,TEJAS HEALTH CARE,IN
'06E00501,2014,fqhc,TEJAS HEALTH CARE,MA
'06E00501,2013,fqhc,TEJAS HEALTH CARE,MI
'06E00501,2012,fqhc,TEJAS HEALTH CARE,MS
'951,2004,fqhc,"Tender Care Clinic, Inc.",WA
'1025,2005,fqhc,"TenderCare (Dental) Clinic, Inc.",UT
'0421720,2019,fqhc,"TENDERCARE CLINIC, INC.",AL
'0421720,2018,fqhc,"TENDERCARE CLINIC, INC.",CA
'0421720,2017,fqhc,"TENDERCARE CLINIC, INC.",CA
'0421720,2016,fqhc,"TENDERCARE CLINIC, INC.",GA
'0421720,2015,fqhc,"TENDERCARE CLINIC, INC.",IL
'0421720,2014,fqhc,"TENDERCARE CLINIC, INC.",LA
'0421720,2013,fqhc,"TENDERCARE CLINIC, INC.",ME
'0421720,2012,fqhc,"TENDERCARE CLINIC, INC.",MN
'0421720,2011,fqhc,"TENDERCARE CLINIC, INC.",NC
'1947,2010,fqhc,"TENDERCARE CLINIC, INC.",NY
'832,2009,fqhc,"TENDERCARE CLINIC, INC.",OK
'797,2008,fqhc,"TENDERCARE CLINIC, INC.",PR
'1699,2007,fqhc,"TenderCare Clinic, Inc.",SC
'1940,2006,fqhc,"TenderCare Clinic, Inc.",TX
'2117,2006,fqhc,Tennessee Department Of Health,TX
'1286,2005,fqhc,Tennessee Department Of Health,VA
'1715,2004,fqhc,Tennessee Department Of Health,WV
'1181,2004,fqhc,Tennessee Department Of Health Office,WI
'1070,2007,fqhc,Tennessee Department of Public Health,PW
'1378,2007,fqhc,Tennessee Department of Public Health,SC
'041780,2019,fqhc,TENNESSEE STATE DEPARTMENT OF HEALTH,AL
'041780,2018,fqhc,TENNESSEE STATE DEPARTMENT OF HEALTH,CA
'041780,2017,fqhc,TENNESSEE STATE DEPARTMENT OF HEALTH,CA
'041780,2016,fqhc,TENNESSEE STATE DEPARTMENT OF HEALTH,GA
'041780,2015,fqhc,TENNESSEE STATE DEPARTMENT OF HEALTH,IL
'041780,2014,fqhc,TENNESSEE STATE DEPARTMENT OF HEALTH,LA
'041780,2013,fqhc,TENNESSEE STATE DEPARTMENT OF HEALTH,ME
'041780,2012,fqhc,TENNESSEE STATE DEPARTMENT OF HEALTH,NC
'041780,2011,fqhc,TENNESSEE STATE DEPARTMENT OF HEALTH,NC
'049040,2011,fqhc,TENNESSEE STATE DEPARTMENT OF HEALTH,NE
'1827,2010,fqhc,TENNESSEE STATE DEPARTMENT OF HEALTH,NY
'1867,2010,fqhc,TENNESSEE STATE DEPARTMENT OF HEALTH,NY
'712,2009,fqhc,TENNESSEE STATE DEPARTMENT OF HEALTH,OK
'753,2009,fqhc,TENNESSEE STATE DEPARTMENT OF HEALTH,OK
'680,2008,fqhc,TENNESSEE STATE DEPARTMENT OF HEALTH,PA
'719,2008,fqhc,TENNESSEE STATE DEPARTMENT OF HEALTH,PA
'049040,2019,fqhc,TENNESSEE STATE DEPATMENT OF HEALTH,AL
'049040,2018,fqhc,TENNESSEE STATE DEPATMENT OF HEALTH,CA
'049040,2017,fqhc,TENNESSEE STATE DEPATMENT OF HEALTH,CO
'049040,2016,fqhc,TENNESSEE STATE DEPATMENT OF HEALTH,GA
'049040,2015,fqhc,TENNESSEE STATE DEPATMENT OF HEALTH,IL
'049040,2014,fqhc,TENNESSEE STATE DEPATMENT OF HEALTH,LA
'049040,2013,fqhc,TENNESSEE STATE DEPATMENT OF HEALTH,ME
'049040,2012,fqhc,TENNESSEE STATE DEPATMENT OF HEALTH,MN
'1648,2007,fqhc,Tensas Community Health Center,SC
'2888,2006,fqhc,Tensas Community Health Center,TX
'0622350,2019,fqhc,"TENSAS COMMUNITY HEALTH CENTER, INC.",AZ
'0622350,2018,fqhc,"TENSAS COMMUNITY HEALTH CENTER, INC.",CA
'0622350,2017,fqhc,"TENSAS COMMUNITY HEALTH CENTER, INC.",CT
'0622350,2016,fqhc,"TENSAS COMMUNITY HEALTH CENTER, INC.",GA
'0622350,2015,fqhc,"TENSAS COMMUNITY HEALTH CENTER, INC.",IN
'0622350,2014,fqhc,"TENSAS COMMUNITY HEALTH CENTER, INC.",MA
'0622350,2013,fqhc,"TENSAS COMMUNITY HEALTH CENTER, INC.",MI
'0622350,2012,fqhc,"TENSAS COMMUNITY HEALTH CENTER, INC.",NC
'0622350,2011,fqhc,"TENSAS COMMUNITY HEALTH CENTER, INC.",NH
'1165,2010,fqhc,"Tensas Community Health Center, Inc.",NM
'41,2009,fqhc,"Tensas Community Health Center, Inc.",OH
'41,2008,fqhc,"Tensas Community Health Center, Inc.",OR
'09E00421,2019,fqhc,TERROS INC,CA
'09E00421,2018,lookalike,TERROS INC,CA
'09E00421,2017,lookalike,TERROS INC,CA
'09E00421,2016,lookalike,TERROS INC,FL
'100160,2015,fqhc,TERRY REILLY HEALTH SERVICES,KS
'100160,2014,fqhc,TERRY REILLY HEALTH SERVICES,MA
'100160,2013,fqhc,TERRY REILLY HEALTH SERVICES,MN
'100160,2012,fqhc,TERRY REILLY HEALTH SERVICES,MN
'100160,2011,fqhc,TERRY REILLY HEALTH SERVICES,NM
'1991,2010,fqhc,TERRY REILLY HEALTH SERVICES,NY
'876,2009,fqhc,TERRY REILLY HEALTH SERVICES,OR
'839,2008,fqhc,TERRY REILLY HEALTH SERVICES,PR
'1586,2007,fqhc,Terry Reilly Health Services,SC
'2178,2006,fqhc,Terry Reilly Health Services,TX
'1929,2005,fqhc,Terry Reilly Health Services,WA
'1040,2004,fqhc,Terry Reilly Health Services,WA
'100160,2019,fqhc,"TERRY REILLY HEALTH SERVICES, INC.",CA
'100160,2018,fqhc,"TERRY REILLY HEALTH SERVICES, INC.",CA
'100160,2017,fqhc,"TERRY REILLY HEALTH SERVICES, INC.",FL
'100160,2016,fqhc,"TERRY REILLY HEALTH SERVICES, INC.",IA
'06E00041,2019,fqhc,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,AZ
'06E00041,2018,fqhc,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,CA
'06E00041,2017,fqhc,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,CT
'06E00041,2016,fqhc,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,HI
'06E00041,2015,fqhc,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,IN
'06E00041,2014,fqhc,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,MA
'06E00041,2013,fqhc,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,MI
'06E00041,2012,fqhc,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,MO
'06E00041,2011,fqhc,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,NJ
'1653,2010,fqhc,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,NY
'534,2009,fqhc,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,OH
'1400,2004,fqhc,The Anthony L Jordan Hlth Center,WV
'091880,2019,fqhc,"THE BAY CLINIC, INC.",CA
'091880,2018,fqhc,"THE BAY CLINIC, INC.",CA
'091880,2017,fqhc,"THE BAY CLINIC, INC.",FL
'091880,2016,fqhc,"THE BAY CLINIC, INC.",IA
'091880,2015,fqhc,"THE BAY CLINIC, INC.",KS
'091880,2014,fqhc,"THE BAY CLINIC, INC.",MA
'091880,2013,fqhc,"THE BAY CLINIC, INC.",MI
'091880,2012,fqhc,"THE BAY CLINIC, INC.",MO
'091880,2011,fqhc,"THE BAY CLINIC, INC.",NJ
'2050,2010,fqhc,"THE BAY CLINIC, INC.",NY
'935,2009,fqhc,"THE BAY CLINIC, INC.",OR
'898,2008,fqhc,"THE BAY CLINIC, INC.",PR
'057580,2019,fqhc,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,AR
'057580,2018,fqhc,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,CA
'057580,2017,fqhc,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,CO
'057580,2016,fqhc,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,GA
'057580,2015,fqhc,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,IL
'057580,2014,fqhc,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,LA
'057580,2013,fqhc,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,MI
'057580,2012,fqhc,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,MO
'057580,2011,fqhc,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,NH
'2232,2010,fqhc,The Board of Trustees of the University of Illinois,NY
'1117,2009,fqhc,The Board of Trustees of the University of Illinois,OR
'1070,2008,fqhc,The Board of Trustees of the University of Illinois,PR
'0438230,2019,fqhc,"THE BREVARD HEALTH ALLIANCE, INC.",AL
'0438230,2018,fqhc,"THE BREVARD HEALTH ALLIANCE, INC.",CA
'0438230,2017,fqhc,"THE BREVARD HEALTH ALLIANCE, INC.",CA
'0438230,2016,fqhc,"THE BREVARD HEALTH ALLIANCE, INC.",GA
'0438230,2015,fqhc,"THE BREVARD HEALTH ALLIANCE, INC.",IL
'0438230,2014,fqhc,"THE BREVARD HEALTH ALLIANCE, INC.",LA
'0438230,2013,fqhc,"THE BREVARD HEALTH ALLIANCE, INC.",ME
'0438230,2012,fqhc,"THE BREVARD HEALTH ALLIANCE, INC.",MN
'0438230,2011,fqhc,"THE BREVARD HEALTH ALLIANCE, INC.",NC
'1942,2010,fqhc,"The Brevard Health Alliance, Inc.",NY
'827,2009,fqhc,"The Brevard Health Alliance, Inc.",OK
'792,2008,fqhc,"The Brevard Health Alliance, Inc.",PR
'2065,2006,fqhc,"The Brevard Health Alliance, Inc.",TX
'1386,2005,fqhc,"The Brevard Health Alliance, Inc.",VA
'2032,2007,fqhc,The C.W. Williams Community Health Center,TN
'047770,2019,fqhc,"THE C.W. WILLIAMS COMMUNITY HEALTH CENTER, INC.",AL
'047770,2018,fqhc,"THE C.W. WILLIAMS COMMUNITY HEALTH CENTER, INC.",CA
'047770,2017,fqhc,"THE C.W. WILLIAMS COMMUNITY HEALTH CENTER, INC.",CO
'047770,2016,fqhc,"THE C.W. WILLIAMS COMMUNITY HEALTH CENTER, INC.",GA
'047770,2015,fqhc,"THE C.W. WILLIAMS COMMUNITY HEALTH CENTER, INC.",IL
'047770,2014,fqhc,"THE C.W. WILLIAMS COMMUNITY HEALTH CENTER, INC.",LA
'047770,2013,fqhc,"THE C.W. WILLIAMS COMMUNITY HEALTH CENTER, INC.",ME
'047770,2012,fqhc,"THE C.W. WILLIAMS COMMUNITY HEALTH CENTER, INC.",MS
'047770,2011,fqhc,"THE C.W. WILLIAMS COMMUNITY HEALTH CENTER, INC.",NE
'1312,2010,fqhc,"The C.W. Williams Community Health Center, Inc.",NV
'189,2009,fqhc,"The C.W. Williams Community Health Center, Inc.",OH
'182,2008,fqhc,"The C.W. Williams Community Health Center, Inc.",PA
'02E00511,2019,fqhc,THE CHAUTAUQUA CENTER,AK
'02E00511,2018,fqhc,THE CHAUTAUQUA CENTER,CA
'02E00511,2017,fqhc,THE CHAUTAUQUA CENTER,CA
'02E00511,2016,fqhc,THE CHAUTAUQUA CENTER,FL
'02E00511,2015,fqhc,THE CHAUTAUQUA CENTER,IL
'02E00511,2014,fqhc,THE CHAUTAUQUA CENTER,KY
'02E00511,2013,fqhc,THE CHAUTAUQUA CENTER,MD
'02E00511,2012,fqhc,THE CHAUTAUQUA CENTER,NC
'1720,2005,fqhc,The Children's Clinic Serving Children & Their Fam,VT
'1348,2004,fqhc,The Children's Clinic Serving Children & Their Fam,WV
'1755,2007,fqhc,The Children's Clinic Serving Children and Their Families,SD
'2999,2006,fqhc,The Children's Clinic Serving Children and Their Families,UT
'2307,2007,fqhc,"The Clinic in Altgeld, Inc.",TN
'3038,2006,fqhc,"The Clinic in Altgeld, Inc.",UT
'1962,2005,fqhc,"The Clinic in Altgeld, Inc.",WA
'1901,2004,fqhc,"The Clinic in Altgeld, Inc.",WY
'09E00003,2014,fqhc,THE EFFORT,MA
'09E00003,2013,fqhc,THE EFFORT,MN
'09E00003,2012,fqhc,THE EFFORT,MS
'09E00003,2011,fqhc,THE EFFORT,NJ
'1483,2010,fqhc,The Effort,NY
'362,2009,fqhc,The Effort,OH
'040410,2019,fqhc,"THE FAMILY HEALTH CENTERS OF GEORGIA, INC.",AL
'040410,2018,fqhc,"THE FAMILY HEALTH CENTERS OF GEORGIA, INC.",CA
'040410,2017,fqhc,"THE FAMILY HEALTH CENTERS OF GEORGIA, INC.",CA
'040410,2016,fqhc,"THE FAMILY HEALTH CENTERS OF GEORGIA, INC.",FM
'040410,2015,fqhc,"THE FAMILY HEALTH CENTERS OF GEORGIA, INC.",IL
'040410,2014,fqhc,"THE FAMILY HEALTH CENTERS OF GEORGIA, INC.",LA
'025500,2019,fqhc,THE FLOATING HOSPITAL,AK
'025500,2018,fqhc,THE FLOATING HOSPITAL,CA
'025500,2017,fqhc,THE FLOATING HOSPITAL,CA
'025500,2016,fqhc,THE FLOATING HOSPITAL,FL
'025500,2015,fqhc,THE FLOATING HOSPITAL,IL
'025500,2014,fqhc,THE FLOATING HOSPITAL,KY
'025500,2013,fqhc,THE FLOATING HOSPITAL,MD
'025500,2012,fqhc,THE FLOATING HOSPITAL,MO
'025500,2011,fqhc,THE FLOATING HOSPITAL,NC
'1791,2010,fqhc,The Floating Hospital,NY
'674,2009,fqhc,The Floating Hospital,OK
'643,2008,fqhc,The Floating Hospital,PA
'1433,2007,fqhc,The Floating Hospital,SC
'2610,2006,fqhc,The Floating Hospital,TX
'1816,2005,fqhc,The Floating Hospital,WA
'1544,2004,fqhc,The Floating Hospital,WV
'05E00475,2017,fqhc,THE FREE MEDICAL CLINIC OF GREATER CLEVELAND,CT
'05E00475,2016,fqhc,THE FREE MEDICAL CLINIC OF GREATER CLEVELAND,GA
'05E00475,2015,fqhc,THE FREE MEDICAL CLINIC OF GREATER CLEVELAND,IL
'05E00475,2014,fqhc,THE FREE MEDICAL CLINIC OF GREATER CLEVELAND,LA
'05E00475,2013,fqhc,THE FREE MEDICAL CLINIC OF GREATER CLEVELAND,MI
'05E00475,2012,fqhc,THE FREE MEDICAL CLINIC OF GREATER CLEVELAND,MN
'020620,2015,fqhc,"THE GREATER HUDSON VALLEY FAMILY HEALTH CENTER, INC.",IL
'020620,2014,fqhc,"THE GREATER HUDSON VALLEY FAMILY HEALTH CENTER, INC.",KY
'020620,2013,fqhc,"THE GREATER HUDSON VALLEY FAMILY HEALTH CENTER, INC.",MD
'020620,2012,fqhc,"THE GREATER HUDSON VALLEY FAMILY HEALTH CENTER, INC.",MS
'020620,2011,fqhc,"THE GREATER HUDSON VALLEY FAMILY HEALTH CENTER, INC.",NC
'1588,2010,fqhc,"The Greater Hudson Valley Family Health Center, Inc.",NY
'467,2009,fqhc,"The Greater Hudson Valley Family Health Center, Inc.",OH
'449,2008,fqhc,"The Greater Hudson Valley Family Health Center, Inc.",PA
'1900,2005,fqhc,"The Greater Hudson Valley Family Health Center, Inc.",WA
'1542,2004,fqhc,"The Greater Hudson Valley Family Health Center, Inc.",WV
'052360,2013,fqhc,THE HEALTH & HOSPITAL CORP OF MARION COUNTY,MI
'052360,2019,fqhc,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,AR
'052360,2018,fqhc,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,CA
'052360,2017,fqhc,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,CO
'052360,2016,fqhc,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,GA
'052360,2015,fqhc,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,IL
'052360,2014,fqhc,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,LA
'2348,2007,fqhc,"The Healthcare Connection, Inc",TX
'059880,2019,fqhc,"THE HEALTHCARE CONNECTION, INC.",AR
'059880,2018,fqhc,"THE HEALTHCARE CONNECTION, INC.",CA
'059880,2017,fqhc,"THE HEALTHCARE CONNECTION, INC.",CO
'059880,2016,fqhc,"THE HEALTHCARE CONNECTION, INC.",GA
'059880,2015,fqhc,"THE HEALTHCARE CONNECTION, INC.",IL
'059880,2014,fqhc,"THE HEALTHCARE CONNECTION, INC.",LA
'059880,2013,fqhc,"THE HEALTHCARE CONNECTION, INC.",MI
'059880,2012,fqhc,"THE HEALTHCARE CONNECTION, INC.",NC
'059880,2011,fqhc,"THE HEALTHCARE CONNECTION, INC.",NH
'1799,2010,fqhc,"The HealthCare Connection, Inc.",NY
'683,2009,fqhc,"The HealthCare Connection, Inc.",OK
'652,2008,fqhc,"The HealthCare Connection, Inc.",PA
'070150,2019,fqhc,THE HUNTER HEALTH CLINIC INCORPORATED,AZ
'070150,2018,fqhc,THE HUNTER HEALTH CLINIC INCORPORATED,CA
'070150,2017,fqhc,THE HUNTER HEALTH CLINIC INCORPORATED,CT
'070150,2016,fqhc,THE HUNTER HEALTH CLINIC INCORPORATED,HI
'070150,2015,fqhc,THE HUNTER HEALTH CLINIC INCORPORATED,IN
'070150,2014,fqhc,THE HUNTER HEALTH CLINIC INCORPORATED,MA
'070150,2013,fqhc,THE HUNTER HEALTH CLINIC INCORPORATED,MI
'070150,2012,fqhc,THE HUNTER HEALTH CLINIC INCORPORATED,MS
'070150,2011,fqhc,THE HUNTER HEALTH CLINIC INCORPORATED,NJ
'1573,2010,fqhc,The Hunter Health Clinic Incorporated,NY
'452,2009,fqhc,THE HUNTER HEALTH CLINIC INCORPORATED,OH
'435,2008,fqhc,THE HUNTER HEALTH CLINIC INCORPORATED,PA
'023710,2019,fqhc,THE INSTITUTE FOR FAMILY HEALTH,AK
'023710,2018,fqhc,THE INSTITUTE FOR FAMILY HEALTH,CA
'023710,2017,fqhc,THE INSTITUTE FOR FAMILY HEALTH,CA
'023710,2016,fqhc,THE INSTITUTE FOR FAMILY HEALTH,FL
'023710,2015,fqhc,THE INSTITUTE FOR FAMILY HEALTH,IL
'023710,2014,fqhc,THE INSTITUTE FOR FAMILY HEALTH,KY
'023710,2013,fqhc,THE INSTITUTE FOR FAMILY HEALTH,MD
'023710,2012,fqhc,THE INSTITUTE FOR FAMILY HEALTH,MO
'023710,2011,fqhc,THE INSTITUTE FOR FAMILY HEALTH,NC
'1501,2010,fqhc,The Institute for Family Health,NY
'2747,2006,fqhc,"THE JOSEPH P. ADDABBO FAMILY HEALTH CENTER, INC.",TX
'1312,2007,fqhc,The Lakes Community Health Center,RI
'0537600,2019,fqhc,"THE LAKES COMMUNITY HEALTH CENTER, INC.",AR
'0537600,2018,fqhc,"THE LAKES COMMUNITY HEALTH CENTER, INC.",CA
'0537600,2017,fqhc,"THE LAKES COMMUNITY HEALTH CENTER, INC.",CO
'0537600,2016,fqhc,"THE LAKES COMMUNITY HEALTH CENTER, INC.",GA
'0537600,2015,fqhc,"THE LAKES COMMUNITY HEALTH CENTER, INC.",IL
'0537600,2014,fqhc,"THE LAKES COMMUNITY HEALTH CENTER, INC.",LA
'0537600,2013,fqhc,"THE LAKES COMMUNITY HEALTH CENTER, INC.",MI
'0537600,2012,fqhc,"THE LAKES COMMUNITY HEALTH CENTER, INC.",MT
'0537600,2011,fqhc,"THE LAKES COMMUNITY HEALTH CENTER, INC.",NH
'2158,2010,fqhc,"The Lakes Community Health Center, Inc.",NY
'09E00427,2019,fqhc,THE LOS ANGELES FREE CLINIC,CA
'09E00427,2018,fqhc,THE LOS ANGELES FREE CLINIC,CA
'09E00427,2017,fqhc,THE LOS ANGELES FREE CLINIC,FL
'09E00427,2016,fqhc,THE LOS ANGELES FREE CLINIC,IA
'09E00427,2015,fqhc,THE LOS ANGELES FREE CLINIC,KS
'09E00427,2014,fqhc,THE LOS ANGELES FREE CLINIC,MA
'09E00427,2013,fqhc,THE LOS ANGELES FREE CLINIC,MN
'09E00427,2012,fqhc,THE LOS ANGELES FREE CLINIC,MT
'0625630,2012,fqhc,THE MULTIPRACTICE CLINIC,MT
'0625630,2011,fqhc,THE MULTIPRACTICE CLINIC,NJ
'2023,2010,fqhc,The Multipractice Clinic,NY
'908,2009,fqhc,The Multipractice Clinic,OR
'871,2008,fqhc,The Multipractice Clinic,PR
'010580,2019,fqhc,"THE PROVIDENCE COMMUNITY HLTH CENTERS, INC.",AK
'010580,2018,fqhc,"THE PROVIDENCE COMMUNITY HLTH CENTERS, INC.",CA
'010580,2017,fqhc,"THE PROVIDENCE COMMUNITY HLTH CENTERS, INC.",CA
'010580,2016,fqhc,"THE PROVIDENCE COMMUNITY HLTH CENTERS, INC.",FL
'010580,2015,fqhc,"THE PROVIDENCE COMMUNITY HLTH CENTERS, INC.",ID
'010580,2014,fqhc,"THE PROVIDENCE COMMUNITY HLTH CENTERS, INC.",KY
'010580,2013,fqhc,"THE PROVIDENCE COMMUNITY HLTH CENTERS, INC.",MD
'010580,2012,fqhc,"THE PROVIDENCE COMMUNITY HLTH CENTERS, INC.",MN
'010580,2011,fqhc,"THE PROVIDENCE COMMUNITY HLTH CENTERS, INC.",NC
'1626,2010,fqhc,"THE PROVIDENCE COMMUNITY HLTH CENTERS, INC.",NY
'505,2009,fqhc,"THE PROVIDENCE COMMUNITY HLTH CENTERS, INC.",OH
'484,2008,fqhc,"THE PROVIDENCE COMMUNITY HLTH CENTERS, INC.",PA
'2844,2006,fqhc,The Richford Health Center Inc.,TX
'2012,2007,fqhc,"The Richford Health Center, Inc.",TN
'0318400,2019,fqhc,THE SAYRE HEALTH CENTER,AK
'0318400,2018,fqhc,THE SAYRE HEALTH CENTER,CA
'0318400,2017,fqhc,THE SAYRE HEALTH CENTER,CA
'0318400,2016,fqhc,THE SAYRE HEALTH CENTER,FL
'0318400,2015,fqhc,THE SAYRE HEALTH CENTER,IL
'0318400,2014,fqhc,THE SAYRE HEALTH CENTER,KY
'0318400,2013,fqhc,THE SAYRE HEALTH CENTER,MD
'0318400,2012,fqhc,THE SAYRE HEALTH CENTER,MO
'0318400,2011,fqhc,THE SAYRE HEALTH CENTER,NC
'1202,2010,fqhc,The Sayre Health Center,NM
'78,2009,fqhc,The Sayre Health Center,OH
'76,2008,fqhc,The Sayre Health Center,OR
'1697,2007,fqhc,The Sayre Health Center,SC
'2118,2006,fqhc,The Shepherds CHC,TX
'1252,2005,fqhc,The Shepherds CHC,VA
'1527,2004,fqhc,The Shepherds CHC,WV
'10E00492,2019,fqhc,THE WALLACE MEDICAL CONCERN,CA
'10E00492,2018,fqhc,THE WALLACE MEDICAL CONCERN,CA
'10E00492,2017,fqhc,THE WALLACE MEDICAL CONCERN,FL
'10E00492,2016,fqhc,THE WALLACE MEDICAL CONCERN,ID
'10E00492,2015,fqhc,THE WALLACE MEDICAL CONCERN,KY
'10E00492,2014,fqhc,THE WALLACE MEDICAL CONCERN,MA
'10E00492,2013,fqhc,THE WALLACE MEDICAL CONCERN,MN
'10E00492,2012,fqhc,THE WALLACE MEDICAL CONCERN,MT
'05E00483,2019,fqhc,THE WELLNESS PLAN MEDICAL CENTERS,AR
'05E00483,2018,fqhc,THE WELLNESS PLAN MEDICAL CENTERS,CA
'05E00483,2017,fqhc,THE WELLNESS PLAN MEDICAL CENTERS,CT
'05E00483,2016,fqhc,THE WELLNESS PLAN MEDICAL CENTERS,GA
'05E00483,2015,fqhc,THE WELLNESS PLAN MEDICAL CENTERS,IL
'05E00483,2014,fqhc,THE WELLNESS PLAN MEDICAL CENTERS,LA
'05E00483,2013,fqhc,THE WELLNESS PLAN MEDICAL CENTERS,MI
'05E00483,2012,fqhc,THE WELLNESS PLAN MEDICAL CENTERS,MO
'1124,2004,fqhc,The Western Medical Group,WI
'1737,2005,fqhc,"The Western Medical Group, Inc",VT
'057110,2019,fqhc,THIRD STREET COMMUNITY CLINIC,AR
'057110,2018,fqhc,THIRD STREET COMMUNITY CLINIC,CA
'057110,2017,fqhc,THIRD STREET COMMUNITY CLINIC,CO
'057110,2016,fqhc,THIRD STREET COMMUNITY CLINIC,GA
'057110,2015,fqhc,THIRD STREET COMMUNITY CLINIC,IL
'057110,2014,fqhc,THIRD STREET COMMUNITY CLINIC,LA
'057110,2013,fqhc,THIRD STREET COMMUNITY CLINIC,MI
'057110,2012,fqhc,THIRD STREET COMMUNITY CLINIC,NC
'057110,2011,fqhc,THIRD STREET COMMUNITY CLINIC,NH
'1686,2010,fqhc,THIRD STREET COMMUNITY CLINIC,NY
'567,2009,fqhc,THIRD STREET COMMUNITY CLINIC,OH
'541,2008,fqhc,THIRD STREET COMMUNITY CLINIC,PA
'1938,2007,fqhc,Third Street Community Clinic,TN
'2935,2006,fqhc,Third Street Community Clinic,TX
'1968,2005,fqhc,Third Street Community Clinic,WA
'1777,2004,fqhc,Third Street Community Clinic,WV
'969,2004,fqhc,Thomas E Langley Medical Center,WA
'2666,2006,fqhc,Thomas E. Langley Medical Center,TX
'1614,2005,fqhc,"THREE LOWER  COUNTIES COMMUNITY SERVICES, INC.",VI
'033010,2012,fqhc,"THREE LOWER COUNTIES COMM. SVCS., INC.",MT
'033010,2011,fqhc,"THREE LOWER COUNTIES COMM. SVCS., INC.",NC
'1324,2010,fqhc,"THREE LOWER COUNTIES COMM. SVCS., INC.",NV
'201,2009,fqhc,"THREE LOWER COUNTIES COMM. SVCS., INC.",OH
'195,2008,fqhc,"THREE LOWER COUNTIES COMM. SVCS., INC.",PA
'033010,2019,fqhc,"THREE LOWER COUNTIES COMMUNITY SERVICES, INC.",AK
